"Id","Title"
"62763","Ecrypt/Decrypt -  AddComm - DocType - 20 - Debtor Invoice no Clearing"
"62764","Ecrypt/Decrypt -   AddComm - DocType - 23 - Debtor Invoice after Clearing"
"62765","Ecrypt/Decrypt -    AddComm - DocType - 40 - Invoice Email"
"62766","Ecrypt/Decrypt -   AddComm - DocType - 43 - Invoice Email after Clearing"
"62767","Ecrypt/Decrypt -   AddComm - DocType - 32 - Debtor Invoice no Clearing XML"
"62768","Ecrypt/Decrypt -   AddComm - DocType - 34 - Debtor Invoice after Clearing XML"
"62769","Ecrypt/Decrypt -   AddComm - DocType - 42 - Invoice Email no Clearing XML"
"62770","Ecrypt/Decrypt -   AddComm - DocType - 44 - Invoice Email after Clearing XML"
"62771","Ecrypt/Decrypt -   AddComm - DocType - 21 - Reminder 1 no Clearing"
"62772","Ecrypt/Decrypt -   AddComm - DocType - 22 - Reminder 2 no Clearing"
"62773","Ecrypt/Decrypt -   AddComm - DocType - 24 - Reminder 1 after Clearing"
"62774","Ecrypt/Decrypt -   AddComm - DocType - 25 - Reminder 2 after Clearing"
"62775","DocType - 60 - Reminder Email 1 no Clearing"
"62776","DocType - 61 - Reminder Email 2 no Clearing"
"62777","DocType - 62 - Reminder Email 1 after Clearing"
"62778","DocType - 63 - Reminder Email 2 after Clearing"
"62779","Ecrypt/Decrypt -   AddComm - DocType - 27 - Collection invoice"
"62780","Ecrypt/Decrypt -   AddComm - DocType - 28 - Collection Invoice Reminder"
"62781","Ecrypt/Decrypt -   AddComm - DocType - 50 - Payment Agreement Factoring (TIM)"
"62782","Ecrypt/Decrypt -   AddComm - DocType - 51 - Payment Agreement Collection"
"62783","DocType - 0 - Payment Agreement Direct Debit"
"62784","Ecrypt/Decrypt -   AddComm - DocType - 26 - Invoice annex"
"62785","Ecrypt/Decrypt -   AddComm - DocType - 36 - Invoice Annex XML"
"62786","Ecrypt/Decrypt -   AddComm - DocType - 33 - Direct Debit Debtor Invoice no Clearing XML"
"62787","Ecrypt/Decrypt -   AddComm - DocType - 45 - Direct Debit Invoice Email no Clearing XML"
"62789","Ecrypt/Decrypt -  DataB - DocType - 20 - Debtor Invoice no Clearing"
"62790","Ecrypt/Decrypt -  DataB - DocType - 23 - Debtor Invoice after Clearing"
"62791","Ecrypt/Decrypt -   DataB - DocType - 40 - Invoice Email"
"62792","Ecrypt/Decrypt -  DataB - DocType - 43 - Invoice Email after Clearing"
"62793","Ecrypt/Decrypt -  DataB - DocType - 32 - Debtor Invoice no Clearing XML"
"62794","Ecrypt/Decrypt -  DataB -  DocType - 34 - Debtor Invoice after Clearing XML"
"62795","Ecrypt/Decrypt -  DataB - DocType - 42 - Invoice Email no Clearing XML"
"62796","Ecrypt/Decrypt -  DataB - DocType - 44 - Invoice Email after Clearing XML"
"62797","Ecrypt/Decrypt -  DataB - DocType - 21 - Reminder 1 no Clearing"
"62798","Ecrypt/Decrypt -  DataB - DocType - 22 - Reminder 2 no Clearing"
"62799","Ecrypt/Decrypt -  DataB - DocType - 24 - Reminder 1 after Clearing"
"62800","Ecrypt/Decrypt -  DataB - DocType - 25 - Reminder 2 after Clearing"
"62801","Ecrypt/Decrypt -  DataB - DocType - 27 - Collection invoice"
"62802","Ecrypt/Decrypt -  DataB - DocType - 28 - Collection Invoice Reminder"
"62803","Ecrypt/Decrypt -  DataB - DocType - 50 - Payment Agreement Factoring (TIM)"
"62804","Ecrypt/Decrypt -  DataB - DocType - 51 - Payment Agreement Collection"
"62805","Ecrypt/Decrypt -  DataB - DocType - 26 - Invoice annex"
"62806","Ecrypt/Decrypt -  DataB - DocType - 36 - Invoice Annex XML"
"62807","Ecrypt/Decrypt -  DataB - DocType - 33 - Direct Debit Debtor Invoice no Clearing XML"
"62808","Ecrypt/Decrypt -  DataB - DocType - 45 - Direct Debit Invoice Email no Clearing XML"
"62809","Check when 'Overridable' is not checked for a rule, it does not show 'Overrides' on the main screen"
"62810","Check when 'Overridable' is checked for a rule, it shows 'Overrides' on the main screen"
"62824","Check status of UBO for active LH contract (should be visible)"
"62825","Check status for blocked contract (should be visible)"
"62826","check status of ubo for contract from the future (shoukld be visible)"
"62827","check status of ubo for contract from the past (shouldn't be visible)"
"62828","check status of ubo for active institution"
"62829","check status of ubo for submitted party from the past (shouldn't be visible)"
"62836","     '1945-05-10 00:00:00.000', -- original date"
"62837","        '1945-05-08 00:00:00.000', -- VE Day"
"62838","        '1945-05-09 00:00:00.000', -- VE Day in USSR"
"62839","        '1939-09-01 00:00:00.000', -- WWII start"
"62840","        '1939-09-03 00:00:00.000', -- Britain/France declare war"
"62841","        '1944-06-06 00:00:00.000', -- D-Day"
"62842","        '1941-12-07 00:00:00.000', -- Pearl Harbor"
"62843","        '1900-01-01 00:00:00.000', -- Century start"
"62844","        '1901-01-01 00:00:00.000', -- 20th century start"
"62845","        '1970-01-01 00:00:00.000'  -- Unix epoch"
"62847","Check if added values in the 'Edit rule override' modal is saved and shown on the main page"
"62854","Email Update Behavior During Payment Agreement (""Patient is the debtor"" = false)"
"62855","Email Update Behavior During Payment Agreement (""Patient is the debtor"" = true)"
"62857","[TIM UI] Bulk address details change"
"62858","[TIM UI] Bulk address details change and select 'Patient is debtor'"
"62860","[Inzicht] Bulk address change when debtor equals patient"
"62861","[Inzicht] Bulk address change when debtor not equals patient"
"62865","[Inzicht] Single address change when debtor equals patient"
"62866","[Inzicht] Single address change when debtor not equals patient"
"62881","scenario from the bug description"
"62882","Verify scenario where contract is active and send 001 file."
"62883","Verify scenario where contract is active and send 002 file."
"62884","Verify scenario where contract is INactive and send 001 file."
"62885","Verify scenario where contract is INactive and send 002 file."
"62886","Check if old and inactive objection reasons are not listed in Add Complaint modal"
"62887","Check if old and inactive objection reasons are not listed in Add Address Change modal"
"62888","Check if old and inactive objection reasons are not listed in First Delivery modal"
"62903","TIM: Business Account details: Upload Claim file: Check that link 'Upload claimfile is present under a BA"
"62904","TIM: Business Account details: Upload Claim file: Check that you cannot upload a claimfile when a BA is NOT active"
"62905","TIM: Business Account details: Upload Claim file: Upload claimfile for a BA"
"62906","TIM: Business Account details: Upload Claim file: Check that it is not possible to upload 2 claimfiles at the same time"
"62907","TIM: Business Account details: Upload Claim file: Upload 1 zip file with 2 claimfiles for 2 different business accounts (BA) "
"62908","TIM: Business Account details: Upload Claim file: Upload claimfile of customer X under business account of customer Y"
"62909","TIM: Business Account details: Upload Claim file: Check that selected file can be removed"
"62910","TIM: Business Account details: Upload Claim file: User without right CanUploadClaimFiles cannot upload a claimfile"
"62911","TIM: Business Account details: Upload Claim file: Check layout popup Upload claimfile"
"62912","TIM: Business Account details: Upload Claim file: Invalid claimfiles should not be uploaded"
"62917","MatchableItemsController- requests - with Json content-type is Accepted"
"62918","PaymentsController - requests - without Json content-type is Accepted"
"62919","BaseAnnotationsController- Requests - with Json content-type is Accepted"
"62922","TIM: Rule Interpreter: Tabs"
"62923","TIM: Rule Interpreter: Rules overview: Layout"
"62924","TIM: Rule Interpreter: Rule changes [n]: Layout"
"62925","TIM: Rule Interpreter: Rules overview: Search and filter"
"62926","TIM: Rule Interpreter: Rule changes [n]: Search and filter"
"62927","TIM: Rule Interpreter: Rules overview: Check page navigation"
"62928","TIM: Rule Interpreter: Rule changes [n]: Check page navigation"
"62930","TIM: Rule Interpreter: Rules overview: Details: unconfigured rule"
"62931","TIM: Rule Interpreter: Rules overview: Details: configured rule"
"62933","TIM: Rule Interpreter: Rules overview: Details: Violation history layout"
"62934","TIM: Rule Interpreter: Rules overview: Details: Violation history date selection"
"62935","TIM: Rule Interpreter: Rules overview: Details: Violation history search and filter"
"62936","TIM: Rule Interpreter: Rules overview: Details: Violation history page navigation"
"62939","TIM: Rule Interpreter: Rules overview: Edit: Configure an unconfigured rule without changing followup"
"62940","TIM: Rule Interpreter: Rules overview: Edit: Configure an unconfigured rule by changing the followup"
"62941","TIM: Rule Interpreter: Rule changes [n]: Edit: Configure a changed rule by changing the followup"
"62943","BaseAnnotationsController- Requests - without Json content-type is Rejected"
"62944","MatchableItemsController- requests - without Json content-type is Rejected"
"62945","PaymentClassificationsController - requests - without Json content-type is Rejected"
"62946","PaymentsController - requests - without Json content-type is Rejected"
"62948","TIM: Rule Interpreter: Rule changes: Details unconfigured rule"
"62949","TIM: Rule Interpreter: Rule changes: Details configured rule"
"62953","TIM: Rule Interpreter: Rule changes: Details: Violation history layout"
"62954","TIM: Rule Interpreter: Rule changes: Details: Violation history date selection"
"62955","TIM: Rule Interpreter: Rule changes: Details: Violation history search and filter"
"62956","TIM: Rule Interpreter: Rule changes: Details: Violation history page navigation"
"62957","Verify Login button is not visible for logged-in user on /timui2"
"62963","Validate Addcom Key for DataB Decryption"
"62964","Verify Printing House Change During Dunning Process"
"62965","TIM: Rule Interpreter: Violations: Not allowed combinations"
"62966","TIM: Rule Interpreter: Violations: Mandatory combinations"
"62971","TODO - Claim todo - regressie"
"62973","TODO - Provider todo - regressie"
"62974","TODO - CMIB todo - regressie"
"62975","Check TIM LOGS if errors appears"
"62976","TODO - Approvals - regression"
"62977","Verify PaymentController Matching API actions succesfully"
"62979","Verify ToDo Inbox functionalitity Unanswered"
"62980","TIM: Rule Interpreter: Violations: Age restriction"
"62983","If returncode is NOT available in table '0-regels crediteren'  , the 0-cretit line must not be added to the IRC."
"62984","Visibility of All Notifications When Multiple Pages Are Present"
"62985","Check pagination Functionality for “Debtor Contacts” Tab"
"62986","Check pagination Functionality for “Provider Contacts” Tab"
"62987","Check pagination Functionality for “Insurer Contacts” Tab"
"62988","Check pagination Functionality for “Claim Lines & Costs” Tab"
"62989","Check pagination Functionality for “Retrocessions and Losses” Tab"
"62990","TIM: Rule Interpreter: Violations: Missing information"
"62992","TIM: Rule Interpreter: Violations: Max amount of treatments"
"62993","check config tool"
"63005","TIM: Rule Interpreter: Violations: Element restriction"
"63009","TIM: Rule Interpreter: Violations: Treatment code type restriction"
"63011","Rule Interpreter: Follow up: -> Reject claim but allow push through"
"63012","Rule Interpreter: Follow up: -> Accept claim, no notification"
"63013","Rule Interpreter: Follow up: -> Accept claim, send notification"
"63014","Rule Interpreter: Follow up: -> Reject claim"
"63018","TIM: Rule Interpreter: Violations: Version change "
"63019","TIM: Rule Interpreter: Violations: Textual change "
"63020","TIM: Rule Interpreter: Violations: Changed or updated rules"
"63023","If returncode is available in table '0-regels crediteren'  , the 0-cretit line must is added to the IRC."
"63024","TIM: Rule Interpreter: Violations: Existing NZa rule is updated correctly when new version is violated for the first time"
"63025","TIM: Rule Interpreter: Violations: First time violation after adding a NEW rule"
"63031","TIM: Rule Interpreter: Violations: Rule is not active anymore (stopped/ended)"
"63032","TIM: Rule Interpreter: Violations: Treatment codes in the rule have changed"
"63047","Check if invalid/special characters in files are replaced by spaces when new claim/IR is created due to ressurection in TIM and before"
"63048","Check if invalid/special characters in files are replaced by spaces in IR in Vecozo folder"
"63049","Check if new IR appears after VA reject, stop claim, ressurect for offset file type, eg.: MZ301"
"63050","Check if new IR appears after stop, VA reject claim, ressurect for offset file type, eg.: MZ301"
"63051","Check if new IR appears after VA reject, stop claim, ressurect for xml file type, eg.: GDS801"
"63052","Check if new IR appears after stop, VA reject claim, ressurect for xml file type, eg.: GDS801"
"63053","Check if Suspended flag is correctly set for ressurect offset IR with previous VA"
"63054","Check if Suspended flag is correctly set for ressurect xml IR with prevous VA"
"63055","Check if Suspended flag is correctly set for ressurect offset IR without previous answer (IA or VA)"
"63056","Check if Suspended flag is correctly set for ressurect xml IR without previous answer (IA or VA)"
"63057","Check if IIncorrectIRCAMetadata is processed without errors in Clearing Annotator service"
"63058","Check logs when IIncorrectIRCAMetadata is processed"
"63059","Check if a note with a problem type Incorrect IA is created when IIncorrectIRCAMetadata is processed"
"63060","Check Audit if propers messages are send including IIncorrectIRCAMetadata"
"63070","If returncode is available in table '0-regels crediteren'  , the 0-cretit line must is added to the IRC. [under construction]"
"63073","If returncode is available in table '0-regels crediteren'   and valid on 'current date', but for another Caretype,the 0-cretit line must NOT be added to the IRC."
"63084","Check if the BuyerPartyNo is different than VendorPartyNo on settlement"
"63089","Find active contract for medical aid and check AGB status (should be active)"
"63090","Create new contract for LH, run AGB check and see the status (should be active)"
"63091","Find active contract for medical aid with inactive practitioner; check its AGB status (shouldn't be shown)"
"63092","Find inactive contract for medical aid and check status of AGB code (shouldn't show up)"
"63105","Verify max character length tooltip from UI"
"63106","Verify max character length tooltip from API"
"63157","check status of AGB code for blocked -phasing out contract (should be visible)"
"63166","Rules: Acquisition: Layout"
"63167","Rules: Acquisition: Use of filters"
"63168","Rules: Acquisition: Check setting how many lines are shown per page"
"63169","Rules: Acquisition: Check page numbering"
"63170","Rules: Acquisition: Check sorting acquisition grid"
"63171","Rules: Acquisition: Check tooltips on main page"
"63172","Rules: Acquisition: Check no rules found; 'No data'"
"63173","Rules: Acquisition: Edit an existing acquistion rule"
"63174","Rules: Acquisition: Add new rule: Check screen 'Add new rule'"
"63175","Rules: Acquisition: Add new rule and add and delete a customer specific rule to that rule"
"63177","Rules: Acquisition: Overrides: Add and delete a customer specific override to a rule"
"63182","Rules: Acquisition: Overrides: Search contract / participant: Add and remove contract / participant"
"63190","Rules: Acquisition: Overrides: Edit Override followup"
"63191","Rules: Acquisition: Overridable is disabled for an override when checkbox 'Ovr?' is not ticked in an acquistion rule"
"63192","Rules: Acquisition: Reversible rejection is disabled for an override when checkbox 'Rev?' is not ticked in an acquistion rule"
"63193","Rules: Acquisition: Ignore when warranted is disabled for an override when checkbox 'Ign?' is not ticked in an acquistion rule"
"63199","Rules: Acquisition: Create and approve a pending new rule"
"63200","Rules: Acquisition: Approve deletion of a rule"
"63201","Rules: Acquisition: Reject deletion of a rule"
"63208","TIM: Rule Interpreter: Enable Rule interpreter for your Business Account"
"63209","TIM: Rule Interpreter: Disable Rule interpreter for your Business Account"
"63215","TIM: Business Account details: Upload Claim file: Change rights from inactive to active and check Claimfile upload link"
"63216","TIM: Business Account details: Upload Claim file: Change role Klantexpert into Klantexpert incl Bad and check Claimfile upload link"
"63218","Rules: Acquisition: Check if changes values in the 'Edit rule override' modal are saved and shown on the main page"
"63233","Create new contract. Check UBO status for technical error (status "
"63234","Find contract with UBO status = yes; test technical error status (status should not change)"
"63238","Change email address on Inzicht, resend nota via email and see if there is no redundant info in claim history"
"63239","On a printed claim where a debtor has no email address change the data - add an email address and resend nota via email. Verify if there is no redundant info in claim history."
"63242","Verify ""Stuur de nota naar debiteur"" button works correctly from claim details"
"63243","Verify ""Stuur de nota naar debiteur"" button works correctly from /actions dropdown"
"63250","Username and Menu Items Not Displayed After Multiple Homepage Refreshes"
"63252","Request Paper copy not possible / Already sent / Notification: Already requested"
"63255","Request Paper copy not possible / Already sent / Notification: Document on the way"
"63268","Add two claims for the same patient and BA, change an address in TIM and resend nota for all claim. Verify if there is no redundant info in claim history."
"63270","Verify Search fields in Violation History Component"
"63271","Verify RuleNo field in Acquisition Rule Modal Component"
"63278","Verify Payment Possible Matches Filters Component in Todo - Matching"
"63280","Verify Payment Cell Templates Component in Todo - Matching"
"63282","Verify PaymentForward/PaybackModals in Todo - Matching"
"63283","Verify Fee Modification Form Component in Contract - Results grid - Change fee"
"63285","Verify Payment List Grid Filters Component in Todo - Matching"
"63286","After Migration - Check ""TIM_Core database in QRTZ_* tables "". database  to see if an entry exists"
"63316","Check logs - data_Catalog_CoreScheduler.txt"
"63317","Before Migration - Check ""TIM_Core database in QRTZ_* tables "". database  to see if an entry exists"
"63353","TIM: Business Account details: Display UBO status in TIM per result"
"63354","TIM: Business Account details: UBO status 2 (no / blocked) leads to claimfile being rejected"
"63355","TIM: Business Account details: UBO status 3, 4 or 5 (Unknown) leads to claimfile being processed"
"63356","TIM: Business Account details: UBO not queried yet for AGB leads to claimfile being processed"
"63357","TIM: Business Account details: When status of UBO changes from 1 to 2, the correct claimfile flow should be followed"
"63358","TIM: Business Account details: UBO status 1 (yes) leads to claimfile being accepted"
"63362","If returncode is available in table '0-regels crediteren'  AND Einddatum is date of today, the 0-cretit line must be added to the IRC."
"63366","Enable and disable DS+ (AGB validator and NZa validator) for the BA"
"63367","DS+ Disable Declaratieservice Plus for a BA"
"63368","AGB and / or NZA- Validator setting are not present in the contract "
"63369","DS+ is NOT active: (checkboxes of AGB Validator & NZA Validator are unticked but value = true)"
"63370","DS+ is NOT active: (checkbox of AGB validator is unticked AND checkbox of NZA validator is ticked /value = true)"
"63371","DS+ is active: ( regardless if the IC Contract Validator is enabled or not)"
"63372","If returncode is available in table '0-regels crediteren'  AND bill is stopped  because the patient has paid to the practice  NO 0 claim lines should be send in IRC"
"63373","Check if there no duplicates of endpoints"
"63374","Check if there no unnecessary fields (e.g. Authz*, ignored fields and navigation properties in request and response examples"
"63375","Check if GET queries with $count in example show int value"
"63376","Check if GET endpoints have only path parameters or query parameters instead of request body"
"63377","Check if enum fields work well"
"63379","Check if AnswerConverter maps GrantedAmount from the ToegekendCreditBedragInclBtwFinancieel, not the ToegekendBedragInclBtwFinancieel"
"63381","Check if VecozoEmulator to generate answer with ToegekendCreditBedragInclBtwFinancieel in CreditPrestatie section, not the ToegekendBedragInclBtwFinancieel"
"63382","Check if the answer (IRCA) sent by VecozoEmulator contains CreditPrestatie with ToegekendCreditBedragInclBtwFinancieel field inside"
"63383","Check if the IRCA is correctly displayed in TIM"
"63384","Check IRBroker AnswerConverter logs"
"63385","Check if adding no Care Category rule for 0 regels crediteren with some Start Date prevents adding same return code rule after that Start Date"
"63386","Check if adding no Care Category rule for 0 regels crediteren with some Start Date prevents adding same return code rule before that Start Date if does not have End Date"
"63387","Check if adding no Care Category rule for 0 regels crediteren with some Start Date allows adding same return code rule before that Start Date if does have End Date before previous rule Start Date"
"63388","Check if adding some Care Category rule for 0 regels crediteren with some Start Date allows adding same return code rule to be added if it has different Care Category"
"63389","Check if 0 crediteren rules dates cannot be overlapping if the rules have same return code and Care Category "
"63390","Check if [TIM_Clearing].[dbo].[ReturnCodesPerIC] values are correct"
"63391","Check if different order is chosen (for example first enter Dates, then Codes)"
"63393","Verify the filtering by date / period of time - check 'last quarter' last month' lasst year' and all."
"63394","Verify the filtering by 'type' - select type and period of tym 'all'"
"63397","Validate that code is active from start date 00:00:00 to end date 23:59:59"
"63398","Validate that single-day date range includes full 24 hours"
"63399","Validate that end date boundary excludes next day midnight"
"63400","Validate that Zorgsoort and Retourcode fields text alignment matches other table fields"
"63414","Check logs - date_BnM_Scheduler.txt"
"63415","After Migration - Check ""TIM_BnM database in QRTZ_* tables "". database  to see if an entry exists"
"63417","Before Migration - Check ""TIM_BnM database in QRTZ_* tables "". database  to see if an entry exists"
"63419","A user with the CanMarkRetrocessions claim can successfully process and restore retrocessions via API (returns 200)"
"63424","check sorting by default"
"63425","check sorting after filtering by BA"
"63430","Type 20 - Check if email address is not in PDP"
"63431","Type 21 - Check if email address is not in PDP"
"63432","Type 22 - Check if email address is not in PDP"
"63433","Type 20 (Clearing, no IC payment) - Check if email address is not in PDP"
"63434","Type 23 - Check if email address is not in PDP"
"63435","Type 24 - Check if email address is not in PDP"
"63436","Type 25 - Check if email address is not in PDP"
"63437","Type 26 - Check if email address is not in PDP"
"63438","Type 27 - Check if email address is not in PDP"
"63439","Type 28 - Check if email address is not in PDP"
"63440","Type 32 - Check if email address is not in PDP"
"63441","Type 32 (Clearing, no IC payment) - Check if email address is not in PDP"
"63442","Type 34 - Check if email address is not in PDP"
"63443","Type 33 - Check if email address is not in PDP"
"63444","Type 36 - Check if email address is not in PDP"
"63445","Type 40 - Check if email address is in PDP"
"63446","Type 40 (Clearing, no IC payment) - Check if email address is in PDP"
"63447","Type 42 - Check if email address is in PDP"
"63448","Type 42 (Clearing, no IC payment) - Check if email address is in PDP"
"63449","Type 43 - Check if email address is in PDP"
"63450","Type 44 - Check if email address is in PDP"
"63451","Type 45 - Check if email address is in PDP"
"63452","Type 50 - Check if email address is not in PDP"
"63453","Type 51 - Check if email address is not in PDP"
"63459","check removing override from modal window"
"63460","check removing override from main grid"
"63462","Delete customer specific rule and approve it"
"63463","Delete customer specific rule and reject it"
"63465","Create customer specific rule and approve it"
"63466","Create customer specific rule and reject it"
"63473","TIM: Business Account details: When status of UBO changes from 2 to 1, the correct claimfile flow should be followed"
"63489","Check if a user with Functional Application Manager role can see all options in the Preferred Action dropdown"
"63490","Create contract MZ301 "
"63491","Check if a user with Functional Application Manager role can see all options in the Status dropdown"
"63492","Check if a user with Calamiteiten role can see all options in the Preferred Action dropdown"
"63493","Check if a user with Calamiteiten role can see all options in the Status dropdown"
"63512","Check that enddate is implemented as 'including' (use enddate = today)"
"63514","Check that enddate is implemented as 'including' (use enddate = yesterday)"
"63521","If returncode is available in table '0-regels crediteren'  AND bill is stopped  because the patient has paid to the practice  NO 0 claim lines should be send in IRC"
"63523","If returncode is available in table '0-regels crediteren'  AND bill is stopped with reason coulance NO 0 claim lines should be send in IRC"
"63530","For an existing BA, upload a claim file containing claims that are rejected in TIM, and check whether they are NOT end up in a Todo BAD processing."
"63531","For a new BA, with FirstDelivery enbled, upload a claim file containing claims that are rejected in TIM and check whether they end up in ToDo BAD processing."
"63532","For a BA, upload a claim file containing claims that are rejected (by violating NZa rules) in TIM and check whether they NOT end up in ToDo BAD processing."
"63533","For a BA, upload a claim file containing claims that are rejected (by violating NZa rules and that have additional issues), in TIM and check whether they end up in ToDo BAD processing."
"63534","First Delivery of claimfile (Reject)"
"63535","First Delivery of claimfile (Accept)"
"63549","1"
"63551","2"
"63552","3"
"63553","DS+ is NOT active: (checkbox of NZA validator is unticked AND checkbox of AGB validator is ticked /value = true)"
"63554","4"
"63593","48833 SECURITY | IMD | Path Tampering Unvalidated File Path"
"63597","53024 Upload MZ claimfile and verify enrichment"
"63598","Open contract modal as a user without role Finance-Risk; check if you can change Don't Pay-Out option"
"63615","Remove customer specific rule and approve it"
"63616","Remove customer specific rule and reject it"
"63617","Create a new rule and approve it"
"63618","Create a new rule and reject it"
"63626","Check default sorting of 'Date'"
"63627","Check sorting of 'Date' when filtering on 'Account nr'"
"63646","Open contract modal as a user with the role Finance-Risk, check if you can change Dont Pay-Out option"
"63647","Change DontPayOut option; log in as a different user"
"63653","Check if removing existing Override in Overrides modal triggers 'ValidationRuleOverrides'"
"63659","No 0 claim lines are included in IRD if returncode is available in table '0-regels crediteren'  AND claim automatically stopped because of no-response from action list [NOT VALID]"
"63666","Inzicht: Notifications: Layout tab in TIM for user who can add and edit 'Notifications' "
"63667","Inzicht: Notifications: Layout tab in TIM for user who can only read 'Notifications' "
"63668","Inzicht: Notifications: Start and enddate use"
"63669","Inzicht: Notifications: Popup"
"63670","Inzicht: Notifications: Customer Notifications Manager can add a notification"
"63671","Inzicht: Notifications: Customer Notifications Manager can edit a notification"
"63672","Inzicht: Notifications: Add a notification: verify content and data"
"63673","Inzicht: Notifications: Add a notification: Care type"
"63674","Inzicht: Notifications: Add a notification: Customer Expert team"
"63675","Inzicht: Notifications: Add a notification: CSV met klantnummers"
"63676","Inzicht: Notifications: Add a notification: Role receipient Business Owner"
"63677","Inzicht: Notifications: Add a notification: MBA"
"63678","Inzicht: Notifications: Add a notification: Add one attachment"
"63679","Inzicht: Notifications: Add a notification: Upload multiple attachments "
"63680","Inzicht: Notifications: Add a note: Max 3 attachments are allowed"
"63683","14826 Simplify naming convention for LH"
"63684","48591: GDS: BSN check not on existence"
"63687","56376: GDS Claim is rejected when Verzekerdennummer is available"
"63698","Check if WERO logo is next to iDEAL logo on Payment Page claim details"
"63699","Check if WERO logo is next to iDEAL logo on Payment Page for Payment Agreement (Inactive)"
"63700","Check if WERO logo is next to iDEAL logo on Payment Page for Payment Agreement (Active)"
"63705","Reject the change; check if the contract has not changed"
"63706","approve the change; check if the contract has been changed"
"63713","Reject the change as the same user"
"63766","Claim Action Close from reserve"
"63771","EXPIREREN If returncode is available in table '0-regels crediteren'  AND bill is stopped with reason coulance NO 0 claim lines should be send in IRC"
"63772","If returncode is available in table '0-regels crediteren'  AND claim automatically stopped because of no-response from action list because of complaint"
"63786","check first digital reminder email"
"63787","check second digital reminder email"
"63788","check PA DD email"
"63790","[incorrect scenario] IF returncode is available in table '0-regels crediteren'  AND claim automatically stopped because of no-response from action list because of 'onbestelbare post'"
"63806","Turn on ""Don't pay-out"" option, check if not committed is moved to Parkedsettlement"
"63807","Turn off ""Don't pay-out"" option; check if the parked settlement is moved to Checked"
"63821","Check the name of the commune in Dutch"
"63834","Check if open amount of Annex does not have additional costs of 2nd notice of default"
"63835","Check if open amount of Annex does not have additional costs of 2nd letter of summons"
"63889","Verify Credit details open when user select a credit"
"63927","Verify Credit document downloads when user clicks download"
"63928","Verify removed services do not generate logs after uninstall after 2-03-2026"
"63929","check IIP2 building pipelines"
"63936","PaymentsController - requests - with Json content-type is Accepted - Copy"
"63938","Verify Credit detaiols open when user select a credit - Copy"
"63941","IMD: Login and Logout"
"63942","IMD: Rules tab layout"
"63943","IMD: Overrides tab layout"
"63944","IMD: Rules tab: Search and filter "
"63945","IMD: Overrides tab: Search and filter "
"63946","IMD: Rules tab: Open a rule and check additional information"
"63947","IMD: Rules tab: sorting"
"63948","IMD: Overrides tab sorting"
"63949","IMD: Rules tab: Check page navigation "
"63950","IMD: Overrides tab: Check page navigation "
"63951","IMD: Rules tab: Update multiple followups at once"
"63952","IMD: Overrides tab: Update multiple followups at once"
"63953","IMD: Rules tab: Add a new rule "
"63954","IMD: Rules tab: Edit a rule "
"63955","IMD: Overrides tab: Create an override on a rule"
"63956","IMD: Overrides tab: Edit an override"
"63957","IMD: Rules tab: Deleting a rule"
"63958","IMD: Overrides tab: Deleting an override"
"63959","IMD: Rules: Set multiple flags at once"
"63960","IMD: Rules tab: Select all rows"
"63961","IMD: Rules History of changes"
"63965","TIM | Rule interpreter | Verify Version dropdown"
"63966","TIM | Rule interpreter | Verify Rules overview and Rule changes tab buttons"
"63968","TIM | Rule interpreter | Verify sorting in Violation History grid"
"63969","TIM | Rule interpreter | Verify filtering in Violation History grid"
"63970","TIM | Rule interpreter | Verify pagination in Violation History grid"
"63971","TIM | Rule interpreter | Verify Details button in Violation History grid"
"63972","TIM | Rule interpreter | Verify claim link in Violation History grid"
"63973","TIM | Rule interpreter | Verify BA link in Violation History grid"
"63974","TIM | Rule interpreter | Verify 'Show full treatment and history' button in Violation History grid"
"63975","TIM | Rule interpreter | Verify data consistency in /rule-violation screen"
"63976","TIM | Rule interpreter | Verify Back to rule interpretation overview button"
"63985","Verify ToDo Inbox functionalitity - My tickets"
"63986","Verify ToDo Inbox functionalitity - Closed tickets"
"63990","TIM | Rule interpreter | Verify ""Zie volledige beschrijving"" button is removed"
"64006","Check if TIMUI1 Token Is Not Automatically Retrieved After Re‑Login When Navigating from TIMUI2"
"64031","check the typo on Verzekeraarsberichten popup"
"64034","Check if IRCs with 0-amount claimlines are created only in case ClaimLines are fully stopped"
"64035","Check if IRCs with 0-amount claimlines are not created for the case the declared amount is 0"
"64036","Check if main issue mentioned in the TestFeedback is fixed/changed"
"64037","Check if all conditions from User Stories corelated with 0-amount claimlines are applied correctly together like it is mentioned in the AC"
"64038","Check if the old IRC logic with stopping non 0-amount claimlines works as before and expected"
"64039","UI - Verify Authorization Business account B can not process others BA Retrocessions claim in Inzicht"
"64040","Process EAF Bailiff file with large amount of files  - batch size (30) – verify correct processing"
"64041","Verify EAF file archiving to OK folder after successful processing"
"64042","Verify EAF file is not archived to BAD folder when file is correct"
"64043","Verify BailiffReports status update to Handled before EAF archive timestamp"
"64044","Verify system behavior when Bailiff case status changes during file processing"
"64045","Verify the Customer contact - add note"
"64046","Claim - Debtor contacts- add note - should stay as it was"
"64047","Radio buttons - added translation for ""Note"" other stay the same as it was"
"64048","Radio button is mandatory as the text field - otherwise ist not possible to save."
